county	time	grade	pct_dtap_medical_exempt	pct_dtap_nonmedical_exempt	pct_hepb_medical_exempt	pct_hepb_nonmedical_exempt	pct_hib_medical_exempt	pct_hib_nonmedical_exempt	pct_mmr_medical_exempt	pct_mmr_nonmedical_exempt	pct_pcv_medical_exempt	pct_pcv_nonmedical_exempt	pct_polio_medical_exempt	pct_polio_nonmedical_exempt	pct_varicella_medical_exempt	pct_varicella_nonmedical_exempt	pct_tdap_medical_exempt	pct_tdap_nonmedical_exempt	geography	state	geography_name	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt
Lincoln	2020-09-01	School	NA	3.55	NA	3.1	NA	NA	NA	3.99	NA	NA	NA	3.99	NA	4.28	NA	4.94	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2021-09-01	Child Care/Preschool	NA	2.34	NA	3.13	NA	2.34	NA	3.13	NA	2.34	NA	3.13	NA	3.13	NA	NA	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2021-09-01	Kindergarten	NA	3.08	NA	3.08	NA	NA	NA	3.08	NA	NA	NA	3.08	NA	3.08	NA	NA	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2021-09-01	School	NA	3.99	NA	3.99	NA	NA	NA	3.99	NA	NA	NA	3.99	NA	4.15	NA	5.16	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2022-09-01	Child Care/Preschool	2.86	0.95	2.86	0.95	1.9	0.95	2.86	0.95	1.9	0.95	2.86	0.95	2.86	0.95	NA	NA	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2022-09-01	Kindergarten	NA	3.64	NA	5.45	NA	NA	NA	3.64	NA	NA	NA	3.64	NA	3.64	NA	NA	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2022-09-01	School	NA	3.76	NA	3.91	NA	NA	NA	3.76	NA	NA	NA	3.76	NA	3.76	NA	5.57	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2023-09-01	Child Care/Preschool	NA	2.34	NA	2.34	NA	2.34	NA	3.13	NA	2.34	NA	2.34	NA	3.13	NA	NA	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2023-09-01	School	NA	2.95	NA	3.1	NA	NA	NA	2.95	NA	NA	NA	2.95	NA	2.95	NA	3.59	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2024-09-01	Child Care/Preschool	NA	4.13	NA	4.13	NA	4.13	NA	4.13	NA	4.13	NA	4.13	NA	4.13	NA	NA	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2024-09-01	Kindergarten	NA	3.7	NA	3.7	NA	NA	NA	3.7	NA	NA	NA	3.7	NA	3.7	NA	NA	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2024-09-01	School	NA	3.15	NA	3.15	NA	NA	NA	3.15	NA	NA	NA	3.15	NA	3.15	NA	4.31	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2025-09-01	Child Care/Preschool	1.1	7.69	1.1	7.69	1.1	7.69	1.1	7.69	1.1	7.69	1.1	7.69	1.1	7.69	NA	NA	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2025-09-01	Kindergarten	NA	3.39	NA	3.39	NA	NA	NA	3.39	NA	NA	NA	3.39	NA	3.39	NA	NA	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lincoln	2025-09-01	School	NA	4.26	NA	4.26	NA	NA	NA	4.26	NA	NA	NA	4.26	NA	4.26	NA	6.16	08073	CO	Lincoln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2018-09-01	Child Care/Preschool	NA	1.81	0.23	2.03	NA	2.26	NA	2.26	NA	2.26	NA	2.26	0.23	2.26	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2018-09-01	Kindergarten	0.43	4.74	0.43	3.02	NA	NA	0.43	4.74	NA	NA	0.43	4.74	0.43	4.74	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2018-09-01	School	0.18	2.17	0.11	1.73	NA	NA	0.22	2.09	NA	NA	0.15	2.31	0.22	2.31	0.27	1.67	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2019-09-01	Child Care/Preschool	NA	1.93	NA	1.93	NA	1.93	NA	1.93	NA	1.93	NA	1.93	NA	1.93	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2019-09-01	Kindergarten	0.5	4.46	NA	4.46	NA	NA	0.5	3.96	NA	NA	0.5	3.96	0.5	3.96	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2019-09-01	School	0.26	2.32	0.13	2.02	NA	NA	0.3	1.94	NA	NA	0.26	2.24	0.34	2.15	0.42	2.08	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2020-09-01	Child Care/Preschool	0.47	1.88	0.47	1.88	0.47	1.88	0.47	1.88	0.47	1.88	0.47	1.88	0.47	1.88	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2020-09-01	Kindergarten	NA	4.37	NA	3.93	NA	NA	NA	4.37	NA	NA	NA	4.37	NA	4.37	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2020-09-01	School	0.22	2.26	0.11	2.11	NA	NA	0.22	2.18	NA	NA	0.26	2.18	0.81	2.33	0.14	2.17	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2021-09-01	Child Care/Preschool	NA	3.19	NA	3.19	NA	3.19	0.35	3.19	NA	2.84	NA	2.84	0.35	3.19	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2021-09-01	Kindergarten	0.52	3.11	0.52	2.59	NA	NA	0.52	3.11	NA	NA	0.52	3.11	0.52	3.63	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2021-09-01	School	0.2	1.69	0.2	1.33	NA	NA	0.24	1.53	NA	NA	0.2	1.57	0.86	1.72	0.08	1.51	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2022-09-01	Child Care/Preschool	NA	2.67	NA	2.22	NA	2.67	NA	2.67	NA	2.22	NA	2.22	NA	2.22	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2022-09-01	Kindergarten	NA	1.01	0.5	0.5	NA	NA	NA	1.01	NA	NA	NA	1.01	NA	2.01	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2022-09-01	School	0.16	1.52	0.16	1.32	NA	NA	0.2	1.44	NA	NA	0.16	1.48	0.24	1.64	0.23	1.52	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2023-09-01	Child Care/Preschool	NA	1.65	NA	2.2	NA	1.65	NA	1.65	NA	1.65	NA	1.65	NA	1.65	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2023-09-01	Kindergarten	NA	1.9	NA	1.43	NA	NA	NA	1.43	NA	NA	NA	1.9	NA	1.9	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2023-09-01	School	0.16	2.14	0.16	1.82	NA	NA	0.2	1.9	NA	NA	0.16	2.1	0.4	2.1	0.23	1.83	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2024-09-01	Child Care/Preschool	0.74	2.59	1.11	2.22	0.74	2.22	0.74	2.22	0.74	2.22	0.74	2.22	1.11	2.59	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2024-09-01	Kindergarten	NA	3.83	NA	3.83	NA	NA	NA	3.83	NA	NA	NA	3.83	NA	3.83	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2024-09-01	School	0.13	2.51	0.13	2.3	NA	NA	0.17	2.47	NA	NA	0.13	2.51	0.39	2.56	0.16	3.03	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2025-09-01	Child Care/Preschool	NA	3.88	NA	3.88	NA	3.49	NA	3.88	NA	3.49	NA	3.88	NA	3.88	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2025-09-01	Kindergarten	NA	3.41	NA	2.27	NA	NA	1.14	3.41	NA	NA	NA	3.41	1.14	3.41	NA	NA	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Logan	2025-09-01	School	0.12	3.16	0.08	2.71	NA	NA	0.24	2.95	NA	NA	0.12	3.12	0.28	3.24	0.61	3.11	08075	CO	Logan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2018-09-01	Child Care/Preschool	0.12	3.11	0.16	3.27	0.12	2.95	0.12	3.11	0.12	2.91	0.12	3.19	0.12	3.23	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2018-09-01	Kindergarten	NA	5.02	0.06	5.08	NA	NA	NA	4.96	NA	NA	NA	5.08	0.06	4.3	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2018-09-01	School	0.02	3.22	0.03	3	NA	NA	0.03	3.34	NA	NA	0.02	3.13	0.08	3.75	0.05	3	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2019-09-01	Child Care/Preschool	0.2	2.63	0.15	2.48	0.15	2.58	0.15	2.43	0.15	2.53	0.15	2.53	0.15	2.48	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2019-09-01	Kindergarten	0.06	7.14	0.06	6.23	NA	NA	0.18	7.2	NA	NA	0.06	7.38	0.12	7.38	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2019-09-01	School	0.03	3.97	0.04	3.53	NA	NA	0.05	4.02	NA	NA	0.03	4.07	0.08	4.46	0.06	4.66	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2020-09-01	Child Care/Preschool	0.1	2.88	0.1	2.71	0.14	2.67	0.14	2.85	0.1	2.71	0.1	2.78	0.14	2.95	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2020-09-01	Kindergarten	0.29	6.06	0.47	5.24	NA	NA	0.29	5.88	NA	NA	0.29	6.06	0.29	6.23	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2020-09-01	School	0.05	4.39	0.07	3.79	NA	NA	0.06	4.39	NA	NA	0.06	4.44	0.08	4.83	0.08	5.58	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2021-09-01	Child Care/Preschool	0.04	2.06	0.04	1.93	0.04	1.85	0.08	2.02	0.04	1.85	0.04	2.02	0.04	2.14	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2021-09-01	Kindergarten	0.06	5.76	0.11	5.02	NA	NA	0.06	5.76	NA	NA	0.06	5.54	0.06	5.94	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2021-09-01	School	0.05	3.67	0.08	3.37	NA	NA	0.09	3.74	NA	NA	0.07	3.83	0.11	3.99	0.07	4.39	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2022-09-01	Child Care/Preschool	0.12	1.72	0.12	1.68	0.12	1.64	0.12	1.6	0.12	1.6	0.12	1.72	0.12	1.72	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2022-09-01	Kindergarten	0.06	4.39	0.06	3.81	NA	NA	0.12	4.51	NA	NA	0.06	4.39	0.12	4.45	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2022-09-01	School	0.07	2.46	0.11	2.3	NA	NA	0.12	2.47	NA	NA	0.08	2.52	0.15	2.65	0.09	2.83	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2023-09-01	Child Care/Preschool	0.27	2.01	0.27	2.05	0.27	2.01	0.27	2.08	0.27	2.01	0.27	2.08	0.27	2.16	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2023-09-01	Kindergarten	0.25	4.98	0.12	4.48	NA	NA	0.31	4.85	NA	NA	0.25	5.04	0.25	5.04	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2023-09-01	School	0.11	3.18	0.17	2.91	NA	NA	0.18	3.16	NA	NA	0.11	3.28	0.18	3.34	0.13	3.77	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2024-09-01	Child Care/Preschool	0.2	2.12	0.2	2.08	0.2	2.04	0.24	2.16	0.2	2.08	0.2	2.08	0.24	2.16	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2024-09-01	Kindergarten	0.06	5.62	0.06	5.17	NA	NA	0.13	5.81	NA	NA	0.06	5.87	0.13	6.07	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2024-09-01	School	0.09	3.12	0.14	2.88	NA	NA	0.18	3.19	NA	NA	0.1	3.32	0.19	3.49	2.8	3.9	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2025-09-01	Child Care/Preschool	0.04	2.83	0.04	2.79	0.04	2.71	0.04	2.83	0.04	2.75	0.04	2.91	0.04	2.91	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2025-09-01	Kindergarten	0.21	5.37	0.14	3.65	NA	NA	0.29	5.44	NA	NA	0.21	5.37	0.29	5.59	NA	NA	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mesa	2025-09-01	School	0.13	3.17	0.19	2.86	NA	NA	0.23	3.19	NA	NA	0.13	3.26	0.25	3.34	0.2	3.66	08077	CO	Mesa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mineral	2018-09-01	Kindergarten	NA	12.5	NA	12.5	NA	NA	NA	12.5	NA	NA	NA	12.5	NA	12.5	NA	NA	08079	CO	Mineral	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mineral	2018-09-01	School	NA	11.69	NA	11.69	NA	NA	NA	11.69	NA	NA	NA	11.69	NA	11.69	NA	11.11	08079	CO	Mineral	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mineral	2019-09-01	Kindergarten	NA	23.08	NA	23.08	NA	NA	NA	23.08	NA	NA	NA	23.08	NA	23.08	NA	NA	08079	CO	Mineral	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mineral	2019-09-01	School	NA	7.37	NA	7.37	NA	NA	NA	7.37	NA	NA	NA	7.37	NA	10.53	NA	9.62	08079	CO	Mineral	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mineral	2020-09-01	Kindergarten	NA	16.67	NA	16.67	NA	NA	NA	16.67	NA	NA	NA	16.67	NA	16.67	NA	NA	08079	CO	Mineral	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mineral	2020-09-01	School	NA	3.75	NA	3.75	NA	NA	NA	3.75	NA	NA	NA	3.75	NA	6.25	NA	4.88	08079	CO	Mineral	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mineral	2022-09-01	School	NA	4.94	NA	4.94	NA	NA	NA	4.94	NA	NA	NA	4.94	NA	6.17	NA	2.7	08079	CO	Mineral	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mineral	2023-09-01	Child Care/Preschool	NA	4.55	NA	4.55	NA	4.55	NA	4.55	NA	4.55	NA	4.55	NA	4.55	NA	NA	08079	CO	Mineral	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2018-09-01	Child Care/Preschool	0.38	4.53	0.38	4.91	0.38	4.15	0.38	4.91	0.38	4.15	0.38	4.15	0.38	5.28	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2018-09-01	Kindergarten	0.83	7.44	NA	7.44	NA	NA	NA	8.26	NA	NA	NA	7.44	3.31	7.44	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2018-09-01	School	0.1	2.77	0.05	2.67	NA	NA	0.2	2.83	NA	NA	0.05	3.03	2.47	3.88	0.19	4.85	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2020-09-01	Child Care/Preschool	NA	5.65	NA	4.52	NA	4.52	NA	4.52	NA	4.52	NA	4.52	NA	5.65	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2020-09-01	Kindergarten	0.63	7.5	0.63	6.88	NA	NA	0.63	7.5	NA	NA	0.63	7.5	0.63	8.13	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2020-09-01	School	0.1	3.37	0.16	3.47	NA	NA	0.26	3.58	NA	NA	0.1	3.58	4.3	4.04	0.1	3.87	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2021-09-01	Child Care/Preschool	NA	4.76	NA	3.4	NA	3.4	NA	3.4	NA	3.4	NA	3.4	NA	3.4	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2021-09-01	Kindergarten	NA	3.52	NA	4.23	NA	NA	NA	3.52	NA	NA	NA	4.23	0.7	4.23	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2021-09-01	School	NA	2.3	NA	2.35	NA	NA	0.11	2.3	NA	NA	NA	2.46	0.38	2.46	NA	2.87	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2022-09-01	Child Care/Preschool	NA	5.71	NA	4.57	NA	4.57	NA	5.14	NA	4.57	NA	4.57	NA	4.57	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2022-09-01	Kindergarten	NA	6.08	NA	6.08	NA	NA	NA	6.08	NA	NA	NA	6.08	NA	6.08	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2022-09-01	School	NA	2.98	0.05	3.08	NA	NA	0.21	3.13	NA	NA	NA	3.13	0.69	3.08	NA	1.81	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2023-09-01	Child Care/Preschool	NA	4.98	NA	4.98	NA	4.98	NA	4.48	NA	4.98	NA	4.98	NA	4.98	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2023-09-01	Kindergarten	NA	2.38	NA	2.38	NA	NA	NA	2.38	NA	NA	NA	2.38	NA	2.38	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2023-09-01	School	NA	3.31	0.13	2.65	NA	NA	NA	3.44	NA	NA	0.13	3.31	0.4	3.57	NA	2.87	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2024-09-01	Child Care/Preschool	NA	4.98	NA	3.91	NA	3.91	0.36	3.91	NA	3.91	NA	4.27	NA	4.27	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2024-09-01	Kindergarten	NA	5.8	NA	4.35	NA	NA	NA	5.8	NA	NA	NA	6.52	NA	6.52	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2024-09-01	School	NA	4.05	NA	2.74	NA	NA	0.11	3.48	NA	NA	0.11	3.6	0.46	3.77	NA	3.23	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2025-09-01	Child Care/Preschool	NA	4.83	NA	3.86	NA	3.86	NA	4.35	NA	3.86	NA	3.86	NA	4.35	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2025-09-01	Kindergarten	NA	4.88	NA	4.07	NA	NA	NA	4.88	NA	NA	NA	4.88	NA	4.88	NA	NA	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Moffat	2025-09-01	School	NA	3.36	NA	2.47	NA	NA	0.12	3.18	NA	NA	0.06	3.48	0.47	4.36	NA	2.33	08081	CO	Moffat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montezuma	2018-09-01	Child Care/Preschool	NA	5.7	NA	6.01	NA	5.38	NA	6.01	NA	5.38	NA	6.01	NA	6.65	NA	NA	08083	CO	Montezuma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montezuma	2018-09-01	Kindergarten	NA	3.4	NA	3.4	NA	NA	NA	3.4	NA	NA	NA	3.4	NA	3.4	NA	NA	08083	CO	Montezuma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montezuma	2018-09-01	School	0.03	7.3	NA	7.33	NA	NA	0.07	7.44	NA	NA	NA	7.5	0.07	8.5	0.12	7.99	08083	CO	Montezuma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montezuma	2019-09-01	Child Care/Preschool	0.33	6.62	0.33	6.95	0.33	5.63	0.33	6.29	0.33	5.63	0.33	5.96	0.33	6.95	NA	NA	08083	CO	Montezuma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montezuma	2019-09-01	Kindergarten	NA	7.76	NA	7.31	NA	NA	NA	9.13	NA	NA	NA	7.76	NA	9.59	NA	NA	08083	CO	Montezuma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montezuma	2019-09-01	School	0.03	6.25	NA	6.4	NA	NA	0.06	6.46	NA	NA	NA	6.49	0.03	7.36	0.16	7.01	08083	CO	Montezuma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montezuma	2020-09-01	Child Care/Preschool	0.53	8	0.53	7.73	0.53	7.73	0.53	7.73	0.53	7.73	0.53	8.53	0.53	8.53	NA	NA	08083	CO	Montezuma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montezuma	2020-09-01	Kindergarten	0.7	8.39	0.7	7.69	NA	NA	1.05	8.39	NA	NA	0.7	8.39	0.7	8.74	NA	NA	08083	CO	Montezuma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Montezuma	2020-09-01	School	0.05	5.81	0.05	6.65	NA	NA	0.11	6.73	NA	NA	0.05	6.99	0.08	7.58	0.1	8.3	08083	CO	Montezuma	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
