time,geography,geography_name,school_name,grade,n_assessed,pct_exempt_total,pct_exempt_medical,pct_exempt_religious,pct_exempt_philosophical,pct_90_day,pct_missing,pct_dtap,pct_polio,pct_mmr,pct_varicella,pct_tdap,pct_menacwy
12-31-2021,23025,Somerset County,Skowhegan Area Middle School,7th Grade,173.00,4.05,0.00,0.00,4.05,NA,0.58,NA,NA,NA,NA,95.95,95.38
12-31-2021,23025,Somerset County,Solon Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Somerset Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23025,Somerset County,Upper Kennebec Valley Jr/Sr High School,7th Grade,17.00,11.76,0.00,0.00,11.76,NA,0.00,NA,NA,NA,NA,88.24,88.24
12-31-2021,23025,Somerset County,Warsaw Middle School,7th Grade,68.00,17.65,0.00,1.47,16.18,NA,0.00,NA,NA,NA,NA,82.35,82.35
12-31-2021,23025,Somerset County,Somerset County Totals,7th Grade,596.00,8.39,0.34,0.67,7.38,NA,3.36,NA,NA,NA,NA,91.61,88.59
12-31-2021,23027,Waldo County,Belfast Area High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Captain AW Stevens School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,East Belfast School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Edna Drinkwater School,7th Grade,15.00,0.00,0.00,0.00,0.00,NA,13.33,NA,NA,NA,NA,86.67,100.00
12-31-2021,23027,Waldo County,Gladys Weymouth Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Islesboro Central School,7th Grade,10.00,30.00,0.00,0.00,30.00,NA,0.00,NA,NA,NA,NA,70.00,70.00
12-31-2021,23027,Waldo County,Leroy Smith School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Lincolnville Central School,7th Grade,32.00,12.50,0.00,0.00,12.50,NA,0.00,NA,NA,NA,NA,87.50,87.50
12-31-2021,23027,Waldo County,Maine Ocean School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Monroe Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Morse Memorial,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Mount View Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Mount View High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Mount View Middle School,7th Grade,101.00,0.00,0.00,0.00,0.00,NA,7.92,NA,NA,NA,NA,93.07,92.08
12-31-2021,23027,Waldo County,PALERMO CONSOLIDATED SCHOOL,7th Grade,11.00,36.36,0.00,0.00,36.36,NA,0.00,NA,NA,NA,NA,72.73,63.64
12-31-2021,23027,Waldo County,Samuel Wagner Middle School,7th Grade,54.00,1.85,0.00,0.00,1.85,NA,11.11,NA,NA,NA,NA,90.74,87.04
12-31-2021,23027,Waldo County,Searsport District Middle High School,7th Grade,25.00,4.00,0.00,0.00,4.00,NA,0.00,NA,NA,NA,NA,96.00,96.00
12-31-2021,23027,Waldo County,Searsport Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Troy Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Troy Howard Middle School,7th Grade,115.00,16.52,0.00,0.00,16.52,NA,2.61,NA,NA,NA,NA,86.96,81.74
12-31-2021,23027,Waldo County,Walker School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23027,Waldo County,Waldo County Totals,7th Grade,363.00,8.82,0.00,0.00,8.82,NA,5.23,NA,NA,NA,NA,88.98,86.78
12-31-2021,23029,Washington County,Bay Ridge Elementary School,7th Grade,4.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23029,Washington County,Beals Elementary,7th Grade,5.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23029,Washington County,Calais Elementary School/ Middle/High,7th Grade,42.00,0.00,0.00,0.00,0.00,NA,16.67,NA,NA,NA,NA,88.10,83.33
12-31-2021,23029,Washington County,Cherryfield Elementary,7th Grade,8.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23029,Washington County,D.W. Merritt Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23029,Washington County,East Range II CSD School,7th Grade,3.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23029,Washington County,Edmunds Consolidated School,7th Grade,7.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23029,Washington County,Ella Lewis School,7th Grade,9.00,11.11,0.00,0.00,11.11,NA,0.00,NA,NA,NA,NA,88.89,88.89
12-31-2021,23029,Washington County,Elm Street,7th Grade,16.00,6.25,0.00,0.00,6.25,NA,0.00,NA,NA,NA,NA,93.75,93.75
12-31-2021,23029,Washington County,Fort O'Brien,7th Grade,2.00,0.00,0.00,0.00,0.00,NA,50.00,NA,NA,NA,NA,100.00,50.00
12-31-2021,23029,Washington County,Harrington Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23029,Washington County,JONESBORO Elementary,7th Grade,6.00,0.00,0.00,0.00,0.00,NA,16.67,NA,NA,NA,NA,83.33,83.33
12-31-2021,23029,Washington County,Jonesport Elementary,7th Grade,15.00,0.00,0.00,0.00,0.00,NA,6.67,NA,NA,NA,NA,93.33,100.00
12-31-2021,23029,Washington County,Jonesport-Beals High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23029,Washington County,Lubec Elementary,7th Grade,4.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23029,Washington County,Machias Memorial High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23029,Washington County,Milbridge Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23029,Washington County,Narraguagus Jr./Sr. High School,7th Grade,51.00,1.96,0.00,0.00,1.96,NA,0.00,NA,NA,NA,NA,98.04,98.04
12-31-2021,23029,Washington County,Princeton Elementary School,7th Grade,10.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23029,Washington County,Rose M Gaffney,7th Grade,36.00,16.67,8.33,0.00,8.33,NA,0.00,NA,NA,NA,NA,91.67,91.67
12-31-2021,23029,Washington County,Washington Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23029,Washington County,Wesley Elementary School,7th Grade,3.00,33.33,0.00,0.00,33.33,NA,0.00,NA,NA,NA,NA,66.67,66.67
12-31-2021,23029,Washington County,Whiting Village School,7th Grade,4.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23029,Washington County,Woodland Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23029,Washington County,Woodland Jr/Sr High School,7th Grade,23.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23029,Washington County,Washington County Totals,7th Grade,248.00,4.03,1.21,0.00,2.82,NA,4.03,NA,NA,NA,NA,94.35,93.55
12-31-2021,23031,York County,Acton Elementary School,7th Grade,12.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23031,York County,Alfred Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Berwick Academy,7th Grade,41.00,0.00,0.00,0.00,0.00,NA,17.07,NA,NA,NA,NA,87.80,82.93
12-31-2021,23031,York County,Biddeford High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Biddeford Middle School,7th Grade,169.00,0.00,0.00,0.00,0.00,NA,11.24,NA,NA,NA,NA,89.94,88.76
12-31-2021,23031,York County,Bonny Eagle Middle School,7th Grade,266.00,5.26,0.75,0.00,4.51,NA,6.39,NA,NA,NA,NA,89.10,88.35
12-31-2021,23031,York County,Buxton Center Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Carl J Lamb,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,"Central Elementary School, South Berwick ME",7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Dayton Consolidated School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Eliot Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Fairfield School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Fraser~Ford Child Development Center,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Great Falls Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,H B Emery Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Hanson School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Hollis Elementary,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Horace Mitchell Primary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,John F. Kennedy School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Kennebunk Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Kennebunk High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Kennebunkport Consolidated School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Line Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Lyman Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Margaret Chase Smith School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Marshwood High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Marshwood Middle School,7th Grade,168.00,2.38,0.00,1.79,0.60,NA,31.55,NA,NA,NA,NA,73.21,66.67
12-31-2021,23031,York County,Massabesic High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Massabesic Middle School,7th Grade,228.00,1.32,0.00,0.00,1.32,NA,2.63,NA,NA,NA,NA,96.93,96.05
12-31-2021,23031,York County,Middle School of the Kennebunks,7th Grade,194.00,7.73,0.52,0.00,7.22,NA,0.00,NA,NA,NA,NA,93.30,92.27
12-31-2021,23031,York County,Mildred L. Day School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Morrison Center,7th Grade,2.00,50.00,0.00,0.00,50.00,NA,0.00,NA,NA,NA,NA,50.00,50.00
12-31-2021,23031,York County,Noble High School,7th Grade,251.00,1.99,0.00,0.40,1.59,NA,25.50,NA,NA,NA,NA,74.10,72.51
12-31-2021,23031,York County,North Berwick Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Ossipee Valley Christian School,7th Grade,4.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23031,York County,R.W. Traip Academy,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,RSU23,7th Grade,51.00,7.84,0.00,0.00,7.84,NA,0.00,NA,NA,NA,NA,94.12,92.16
12-31-2021,23031,York County,Saco Middle School,7th Grade,195.00,1.54,0.00,0.00,1.54,NA,3.08,NA,NA,NA,NA,96.41,95.38
12-31-2021,23031,York County,Sanford High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Sanford Middle School,7th Grade,232.00,0.00,0.00,0.00,0.00,NA,12.93,NA,NA,NA,NA,87.93,87.07
12-31-2021,23031,York County,Seacoast Christian School,7th Grade,7.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23031,York County,Shapleigh,7th Grade,77.00,3.90,0.00,0.00,3.90,NA,2.60,NA,NA,NA,NA,96.10,93.51
12-31-2021,23031,York County,Shapleigh Memorial School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,St James School,7th Grade,9.00,0.00,0.00,0.00,0.00,NA,11.11,NA,NA,NA,NA,88.89,88.89
12-31-2021,23031,York County,St Thomas School,7th Grade,5.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,100.00,100.00
12-31-2021,23031,York County,The New School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Thornton Academy,7th Grade,71.00,1.41,0.00,0.00,1.41,NA,15.49,NA,NA,NA,NA,83.10,90.14
12-31-2021,23031,York County,Village Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Waterboro Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Wells Elementary School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Wells High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Wells Junior High School,7th Grade,93.00,9.68,1.08,1.08,7.53,NA,0.00,NA,NA,NA,NA,91.40,90.32
12-31-2021,23031,York County,York Middle School,7th Grade,146.00,2.05,0.00,0.00,2.05,NA,26.03,NA,NA,NA,NA,71.92,71.92
12-31-2021,23031,York County,York High School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,Young School,7th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23031,York County,York County Totals,7th Grade,2221.00,2.93,0.18,0.23,2.52,NA,11.44,NA,NA,NA,NA,87.17,85.91
12-31-2021,23001,Androscoggin County,Acadia Academy,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Auburn Middle school,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Auburn School Department,12th Grade,260.00,0.77,0.00,0.00,0.77,NA,11.54,NA,NA,NA,NA,NA,87.69
12-31-2021,23001,Androscoggin County,Bruce M. Whittier Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Central Maine Christian Academy,12th Grade,3.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2021,23001,Androscoggin County,Connors Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Durham Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,East Auburn Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Elm St. School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Farwell Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Geiger Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Greene Central School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Leavitt Area High School,12th Grade,140.00,5.71,0.00,0.00,5.71,NA,0.00,NA,NA,NA,NA,NA,94.29
12-31-2021,23001,Androscoggin County,Leeds Central School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Lewiston High School,12th Grade,355.00,0.28,0.00,0.00,0.28,NA,11.27,NA,NA,NA,NA,NA,88.45
12-31-2021,23001,Androscoggin County,Lewiston Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Lisbon Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Lisbon High School,12th Grade,72.00,59.72,0.00,0.00,59.72,NA,0.00,NA,NA,NA,NA,NA,40.28
12-31-2021,23001,Androscoggin County,McMahon Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Minot Consolidated School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Montello Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Oak Hill High School,12th Grade,73.00,1.37,0.00,0.00,1.37,NA,13.70,NA,NA,NA,NA,NA,84.93
12-31-2021,23001,Androscoggin County,Oak Hill Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Philip W. Sugg Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Poland Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Poland Regional High School,12th Grade,106.00,9.43,0.00,0.00,9.43,NA,5.66,NA,NA,NA,NA,NA,84.91
12-31-2021,23001,Androscoggin County,Renaissance school,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Sabattus Primary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Saint Dominic Academy,12th Grade,47.00,0.00,0.00,0.00,0.00,NA,10.64,NA,NA,NA,NA,NA,89.36
12-31-2021,23001,Androscoggin County,Spruce Mountain Primary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Spurwink Lewiston School,12th Grade,1.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2021,23001,Androscoggin County,Tripp Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Turner Primary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23001,Androscoggin County,Androscoggin County Totals,12th Grade,1057.00,6.15,0.00,0.00,6.15,NA,8.61,NA,NA,NA,NA,NA,85.24
12-31-2021,23003,Aroostook County,Caribou Community School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Caribou High School,12th Grade,122.00,18.03,0.00,0.00,18.03,NA,0.00,NA,NA,NA,NA,NA,81.97
12-31-2021,23003,Aroostook County,Central Aroostook Junior/Senior High School,12th Grade,40.00,2.50,0.00,0.00,2.50,NA,27.50,NA,NA,NA,NA,NA,70.00
12-31-2021,23003,Aroostook County,Connor Consolidated School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Dawn F. Barnes Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Dr. Levseque Elementary School,12th Grade,10.00,40.00,0.00,0.00,40.00,NA,0.00,NA,NA,NA,NA,NA,60.00
12-31-2021,23003,Aroostook County,Easton Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Easton Jr/Sr High School,12th Grade,18.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2021,23003,Aroostook County,Fort Kent Community High School,12th Grade,57.00,10.53,0.00,0.00,10.53,NA,8.77,NA,NA,NA,NA,NA,80.70
12-31-2021,23003,Aroostook County,Fort Kent Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Fort Street Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Greater Houlton Christian Academy,12th Grade,5.00,0.00,0.00,0.00,0.00,NA,20.00,NA,NA,NA,NA,NA,80.00
12-31-2021,23003,Aroostook County,Hodgdon Middle High School,12th Grade,36.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2021,23003,Aroostook County,Houlton Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Houlton Middle High School,12th Grade,97.00,14.43,0.00,0.00,14.43,NA,0.00,NA,NA,NA,NA,NA,85.57
12-31-2021,23003,Aroostook County,Limestone Community Schoo.,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Madawaska Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Madawaska Middle/High School,12th Grade,34.00,5.88,0.00,0.00,5.88,NA,23.53,NA,NA,NA,NA,NA,70.59
12-31-2021,23003,Aroostook County,Mapleton Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Mill Pond School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,MSAD/RSU 32 Ashland District School,12th Grade,23.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2021,23003,Aroostook County,MSAD20,12th Grade,26.00,0.00,0.00,0.00,0.00,NA,11.54,NA,NA,NA,NA,NA,88.46
12-31-2021,23003,Aroostook County,Opportunity Training Center,12th Grade,5.00,40.00,0.00,0.00,40.00,NA,0.00,NA,NA,NA,NA,NA,60.00
12-31-2021,23003,Aroostook County,Pine Street Elementary School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Presque Isle High School,12th Grade,120.00,0.00,0.00,0.00,0.00,NA,30.83,NA,NA,NA,NA,NA,69.17
12-31-2021,23003,Aroostook County,Presque Isle Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,RSU #50 - Southern Aroostook Community School,12th Grade,31.00,3.23,0.00,0.00,3.23,NA,0.00,NA,NA,NA,NA,NA,96.77
12-31-2021,23003,Aroostook County,RSU 88/MSAD#24,12th Grade,16.00,6.25,0.00,0.00,6.25,NA,0.00,NA,NA,NA,NA,NA,93.75
12-31-2021,23003,Aroostook County,Valley Rivers Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Washburn MSAD45,12th Grade,32.00,3.12,0.00,0.00,3.12,NA,0.00,NA,NA,NA,NA,NA,96.88
12-31-2021,23003,Aroostook County,Woodland Consolidated School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23003,Aroostook County,Aroostook County Totals,12th Grade,672.00,8.04,0.00,0.00,8.04,NA,9.67,NA,NA,NA,NA,NA,82.29
12-31-2021,23005,Cumberland County,Amanda C. Rowe Elementary,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23005,Cumberland County,Aucocisco School,12th Grade,2.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
12-31-2021,23005,Cumberland County,Blue Point Primary School Scarborough School District,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23005,Cumberland County,Bonny Eagle High School,12th Grade,259.00,3.47,1.54,0.39,1.54,NA,6.95,NA,NA,NA,NA,NA,89.58
12-31-2021,23005,Cumberland County,Breakwater School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23005,Cumberland County,Brunswick School Department,12th Grade,177.00,1.13,0.00,0.56,0.56,NA,22.60,NA,NA,NA,NA,NA,76.27
12-31-2021,23005,Cumberland County,Cape Elizabeth High School,12th Grade,133.00,1.50,0.00,0.00,1.50,NA,1.50,NA,NA,NA,NA,NA,96.99
12-31-2021,23005,Cumberland County,Cape Elizabeth Middle School,12th Grade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-31-2021,23005,Cumberland County,Casco Bay HS,12th Grade,98.00,3.06,0.00,0.00,3.06,NA,44.90,NA,NA,NA,NA,NA,52.04
12-31-2021,23005,Cumberland County,Center for Autism and Developmental Disorder - MBH,12th Grade,5.00,0.00,0.00,0.00,0.00,NA,0.00,NA,NA,NA,NA,NA,100.00
