time	state	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt	pct_any_exempt
2024-09-01	Louisiana	22015	Bossier	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9816	NA	NA	NA	0.0225	0.0225
2024-09-01	Louisiana	22017	Caddo	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9691	NA	NA	NA	0.0043	0.0043
2024-09-01	Louisiana	22019	Calcasieu	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9608	NA	NA	NA	0.0566	0.0566
2024-09-01	Louisiana	22021	Caldwell	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9898	NA	NA	NA	0.0714	0.0714
2024-09-01	Louisiana	22023	Cameron	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9639	NA	NA	NA	0.0241	0.0241
2024-09-01	Louisiana	22025	Catahoula	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22027	Claiborne	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9632	NA	NA	NA	0.0294	0.0294
2024-09-01	Louisiana	22029	Concordia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9492	NA	NA	NA	0.0195	0.0195
2024-09-01	Louisiana	22031	De Soto	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9733	NA	NA	NA	0.0742	0.0742
2024-09-01	Louisiana	22033	East Baton Rouge	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.946	NA	NA	NA	0.0235	0.0235
2024-09-01	Louisiana	22035	East Carroll	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2024-09-01	Louisiana	22037	East Feliciana	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA	NA	0.04	0.04
2024-09-01	Louisiana	22039	Evangeline	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9765	NA	NA	NA	0.0107	0.0107
2024-09-01	Louisiana	22041	Franklin	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9637	NA	NA	NA	0	0
2024-09-01	Louisiana	22043	Grant	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9778	NA	NA	NA	0.0222	0.0222
2024-09-01	Louisiana	22045	Iberia	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9778	NA	NA	NA	0.0322	0.0322
2024-09-01	Louisiana	22047	Iberville	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9873	NA	NA	NA	0.0095	0.0095
2024-09-01	Louisiana	22049	Jackson	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0.0198	0.0198
2024-09-01	Louisiana	22051	Jefferson	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9771	NA	NA	NA	0.0179	0.0179
2024-09-01	Louisiana	22053	Jefferson Davis	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9579	NA	NA	NA	0.0526	0.0526
2024-09-01	Louisiana	22059	La Salle	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9737	NA	NA	NA	0.0684	0.0684
2024-09-01	Louisiana	22055	Lafayette	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9622	NA	NA	NA	0.0402	0.0402
2024-09-01	Louisiana	22057	Lafourche	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9765	NA	NA	NA	0.0343	0.0343
2024-09-01	Louisiana	22061	Lincoln	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9856	NA	NA	NA	0.0311	0.0311
2024-09-01	Louisiana	22063	Livingston	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.971	NA	NA	NA	0.0192	0.0192
2024-09-01	Louisiana	22065	Madison	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9773	NA	NA	NA	0.0114	0.0114
2024-09-01	Louisiana	22067	Morehouse	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.993	NA	NA	NA	0	0
2024-09-01	Louisiana	22069	Natchitoches	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9831	NA	NA	NA	0.0197	0.0197
2024-09-01	Louisiana	22071	Orleans	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9655	NA	NA	NA	0.0212	0.0212
2024-09-01	Louisiana	22073	Ouachita	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9576	NA	NA	NA	0.0252	0.0252
2024-09-01	Louisiana	22075	Plaquemines	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9715	NA	NA	NA	0.0665	0.0665
2024-09-01	Louisiana	22077	Pointe Coupee	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22079	Rapides	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9866	NA	NA	NA	0.0121	0.0121
2024-09-01	Louisiana	22081	Red River	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9898	NA	NA	NA	0.0102	0.0102
2024-09-01	Louisiana	22083	Richland	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.973	NA	NA	NA	0.0054	0.0054
2024-09-01	Louisiana	22085	Sabine	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9732	NA	NA	NA	0.0345	0.0345
2024-09-01	Louisiana	22087	St. Bernard	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9832	NA	NA	NA	0.0295	0.0295
2024-09-01	Louisiana	22089	St. Charles	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9779	NA	NA	NA	0.0458	0.0458
2024-09-01	Louisiana	22091	St. Helena	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22093	St. James	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9962	NA	NA	NA	0.0377	0.0377
2024-09-01	Louisiana	22095	St. John the Baptist	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9685	NA	NA	NA	0.0383	0.0383
2024-09-01	Louisiana	22097	St. Landry	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9791	NA	NA	NA	0.011	0.011
2024-09-01	Louisiana	22099	St. Martin	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9725	NA	NA	NA	0.0177	0.0177
2024-09-01	Louisiana	22101	St. Mary	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9696	NA	NA	NA	0.0439	0.0439
2024-09-01	Louisiana	22103	St. Tammany	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953	NA	NA	NA	0.0827	0.0827
2024-09-01	Louisiana	22105	Tangipahoa	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9781	NA	NA	NA	0.0233	0.0233
2024-09-01	Louisiana	22107	Tensas	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	0	0
2024-09-01	Louisiana	22109	Terrebonne	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9564	NA	NA	NA	0.0325	0.0325
2024-09-01	Louisiana	22111	Union	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9649	NA	NA	NA	0.0234	0.0234
2024-09-01	Louisiana	22113	Vermilion	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9761	NA	NA	NA	0.0393	0.0393
2024-09-01	Louisiana	22115	Vernon	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9688	NA	NA	NA	0.069	0.069
2024-09-01	Louisiana	22117	Washington	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9893	NA	NA	NA	0.0192	0.0192
2024-09-01	Louisiana	22119	Webster	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9686	NA	NA	NA	0.0105	0.0105
2024-09-01	Louisiana	22121	West Baton Rouge	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98740000000000006	NA	NA	NA	0.0126	0.0126
2024-09-01	Louisiana	22123	West Carroll	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.963	NA	NA	NA	0	0
2024-09-01	Louisiana	22125	West Feliciana	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9854	NA	NA	NA	0.0365	0.0365
2024-09-01	Louisiana	22127	Winn	Kindergarten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9914	NA	NA	NA	0.0172	0.0172
