time	geography	geography_name	grade	N_dtap	N_polio	N_mmr	N_hep_b	N_varicella	N_personal_exempt	N_medical_exempt	N_full_exempt	pct_dtap	pct_polio	pct_mmr	pct_hep_b	pct_varicella	pct_personal_exempt	pct_medical_exempt	pct_full_exempt	enrollment
2019-09-01	51159	Richmond	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	108
2019-09-01	51159	Richmond	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	81
2019-09-01	51760	Richmond City	7th grade	NA	NA	NA	NA	NA	17	1	18	NA	NA	NA	NA	NA	0.92	0.05	0.98	1839
2019-09-01	51760	Richmond City	Kindergarten	NA	NA	NA	NA	NA	47	6	53	NA	NA	NA	NA	NA	2.07	0.26	2.33	2276
2019-09-01	51161	Roanoke	7th grade	NA	NA	NA	NA	NA	19	2	21	NA	NA	NA	NA	NA	1.57	0.17	1.73	1212
2019-09-01	51161	Roanoke	Kindergarten	NA	NA	NA	NA	NA	12	1	13	NA	NA	NA	NA	NA	1.22	0.1	1.32	985
2019-09-01	51770	Roanoke City	7th grade	NA	NA	NA	NA	NA	11	4	15	NA	NA	NA	NA	NA	0.99	0.36	1.35	1110
2019-09-01	51770	Roanoke City	Kindergarten	NA	NA	NA	NA	NA	10	0	10	NA	NA	NA	NA	NA	0.85	0	0.85	1175
2019-09-01	51163	Rockbridge	7th grade	NA	NA	NA	NA	NA	0	2	2	NA	NA	NA	NA	NA	0	16.67	16.67	12
2019-09-01	51163	Rockbridge	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.71	0	0.71	141
2019-09-01	51165	Rockingham	7th grade	NA	NA	NA	NA	NA	15	1	16	NA	NA	NA	NA	NA	1.64	0.11	1.74	917
2019-09-01	51165	Rockingham	Kindergarten	NA	NA	NA	NA	NA	20	4	24	NA	NA	NA	NA	NA	2.39	0.48	2.87	836
2019-09-01	51167	Russell	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.37	0	0.37	272
2019-09-01	51167	Russell	Kindergarten	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	0.34	0.34	297
2019-09-01	51775	Salem City	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	0.95	0	0.95	316
2019-09-01	51775	Salem City	Kindergarten	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	1.88	0	1.88	266
2019-09-01	51169	Scott	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.39	0	0.39	258
2019-09-01	51169	Scott	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	254
2019-09-01	51171	Shenandoah	7th grade	NA	NA	NA	NA	NA	13	0	13	NA	NA	NA	NA	NA	2.64	0	2.64	493
2019-09-01	51171	Shenandoah	Kindergarten	NA	NA	NA	NA	NA	9	1	10	NA	NA	NA	NA	NA	2.13	0.24	2.37	422
2019-09-01	51173	Smyth	7th grade	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	0.56	0.28	0.83	360
2019-09-01	51173	Smyth	Kindergarten	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	0.3	0.3	330
2019-09-01	51175	Southampton	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.38	0	0.38	266
2019-09-01	51175	Southampton	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.31	0	1.31	229
2019-09-01	51177	Spotsylvania	7th grade	NA	NA	NA	NA	NA	18	4	22	NA	NA	NA	NA	NA	0.87	0.19	1.06	2076
2019-09-01	51177	Spotsylvania	Kindergarten	NA	NA	NA	NA	NA	25	4	29	NA	NA	NA	NA	NA	1.5	0.24	1.74	1664
2019-09-01	51179	Stafford	7th grade	NA	NA	NA	NA	NA	31	9	40	NA	NA	NA	NA	NA	1.47	0.43	1.9	2103
2019-09-01	51179	Stafford	Kindergarten	NA	NA	NA	NA	NA	34	5	39	NA	NA	NA	NA	NA	1.67	0.24	1.91	2042
2019-09-01	51790	Staunton City	7th grade	NA	NA	NA	NA	NA	9	0	9	NA	NA	NA	NA	NA	3.64	0	3.64	247
2019-09-01	51790	Staunton City	Kindergarten	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	1.61	0	1.61	311
2019-09-01	51800	Suffolk City	7th grade	NA	NA	NA	NA	NA	12	0	12	NA	NA	NA	NA	NA	1.01	0	1.01	1187
2019-09-01	51800	Suffolk City	Kindergarten	NA	NA	NA	NA	NA	9	1	10	NA	NA	NA	NA	NA	0.83	0.09	0.92	1082
2019-09-01	51181	Surry	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.96	0	1.96	51
2019-09-01	51181	Surry	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2.5	0	2.5	40
2019-09-01	51183	Sussex	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	3.45	0	3.45	87
2019-09-01	51183	Sussex	Kindergarten	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	2.67	0	2.67	75
2019-09-01	51185	Tazewell	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.46	0	0.46	439
2019-09-01	51185	Tazewell	Kindergarten	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	0.96	0	0.96	415
2019-09-01	51810	Virginia Beach City	7th grade	NA	NA	NA	NA	NA	92	33	125	NA	NA	NA	NA	NA	1.63	0.59	2.22	5633
2019-09-01	51810	Virginia Beach City	Kindergarten	NA	NA	NA	NA	NA	92	13	105	NA	NA	NA	NA	NA	1.74	0.25	1.98	5296
2019-09-01	51187	Warren	7th grade	NA	NA	NA	NA	NA	10	3	13	NA	NA	NA	NA	NA	2.13	0.64	2.77	469
2019-09-01	51187	Warren	Kindergarten	NA	NA	NA	NA	NA	11	3	14	NA	NA	NA	NA	NA	1.66	0.45	2.11	664
2019-09-01	51191	Washington	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.48	0	1.48	203
2019-09-01	51191	Washington	Kindergarten	NA	NA	NA	NA	NA	2	2	4	NA	NA	NA	NA	NA	0.71	0.71	1.42	282
2019-09-01	51820	Waynesboro City	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.92	0	0.92	217
2019-09-01	51820	Waynesboro City	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.29	0	1.29	233
2019-09-01	51193	Westmoreland	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	132
2019-09-01	51193	Westmoreland	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.91	0	0.91	110
2019-09-01	51830	Williamsburg City	7th grade	NA	NA	NA	NA	NA	6	0	6	NA	NA	NA	NA	NA	2.17	0	2.17	277
2019-09-01	51830	Williamsburg City	Kindergarten	NA	NA	NA	NA	NA	17	2	19	NA	NA	NA	NA	NA	2.07	0.24	2.31	823
2019-09-01	51840	Winchester City	7th grade	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	0.54	0.27	0.8	373
2019-09-01	51840	Winchester City	Kindergarten	NA	NA	NA	NA	NA	2	2	4	NA	NA	NA	NA	NA	0.57	0.57	1.14	352
2019-09-01	51195	Wise	7th grade	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.5	0.5	0.99	202
2019-09-01	51195	Wise	Kindergarten	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.24	0.24	0.48	414
2019-09-01	51197	Wythe	7th grade	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	0.63	0.32	0.95	317
2019-09-01	51197	Wythe	Kindergarten	NA	NA	NA	NA	NA	3	1	4	NA	NA	NA	NA	NA	1.1	0.37	1.47	272
2019-09-01	51199	York	7th grade	NA	NA	NA	NA	NA	17	7	24	NA	NA	NA	NA	NA	1.64	0.68	2.32	1036
2019-09-01	51199	York	Kindergarten	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	0.71	0	0.71	982
2020-09-01	51001	Accomack	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.25	0	0.25	403
2020-09-01	51001	Accomack	Kindergarten	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	0.32	0.32	315
2020-09-01	51003	Albemarle	7th grade	NA	NA	NA	NA	NA	21	5	26	NA	NA	NA	NA	NA	1.69	0.4	2.09	1243
2020-09-01	51003	Albemarle	Kindergarten	NA	NA	NA	NA	NA	10	1	11	NA	NA	NA	NA	NA	1.12	0.11	1.23	891
2020-09-01	51510	Alexandria City	7th grade	NA	NA	NA	NA	NA	4	8	12	NA	NA	NA	NA	NA	0.28	0.57	0.85	1407
2020-09-01	51510	Alexandria City	Kindergarten	NA	NA	NA	NA	NA	8	10	18	NA	NA	NA	NA	NA	0.51	0.64	1.15	1570
2020-09-01	51005	Alleghany	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	2.16	0	2.16	139
2020-09-01	51005	Alleghany	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.92	0	1.92	156
2020-09-01	51007	Amelia	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	140
2020-09-01	51007	Amelia	Kindergarten	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.78	0.78	1.55	129
2020-09-01	51009	Amherst	7th grade	NA	NA	NA	NA	NA	3	1	4	NA	NA	NA	NA	NA	0.87	0.29	1.16	346
2020-09-01	51009	Amherst	Kindergarten	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.63	0	0.63	318
2020-09-01	51011	Appomattox	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.06	0	1.06	189
2020-09-01	51011	Appomattox	Kindergarten	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.28	0	1.28	156
2020-09-01	51013	Arlington	7th grade	NA	NA	NA	NA	NA	8	1	9	NA	NA	NA	NA	NA	0.42	0.05	0.47	1915
2020-09-01	51013	Arlington	Kindergarten	NA	NA	NA	NA	NA	11	1	12	NA	NA	NA	NA	NA	0.59	0.05	0.64	1868
2020-09-01	51015	Augusta	7th grade	NA	NA	NA	NA	NA	11	2	13	NA	NA	NA	NA	NA	1.92	0.35	2.27	572
2020-09-01	51015	Augusta	Kindergarten	NA	NA	NA	NA	NA	7	1	8	NA	NA	NA	NA	NA	0.98	0.14	1.12	713
2020-09-01	51017	Bath	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2.38	0	2.38	42
2020-09-01	51017	Bath	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	41
2020-09-01	51019	Bedford	7th grade	NA	NA	NA	NA	NA	12	1	13	NA	NA	NA	NA	NA	1.63	0.14	1.77	736
2020-09-01	51019	Bedford	Kindergarten	NA	NA	NA	NA	NA	16	1	17	NA	NA	NA	NA	NA	2.42	0.15	2.57	662
2020-09-01	51023	Botetourt	7th grade	NA	NA	NA	NA	NA	3	1	4	NA	NA	NA	NA	NA	0.93	0.31	1.25	321
2020-09-01	51023	Botetourt	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	0.95	0	0.95	317
2020-09-01	51520	Bristol City	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.55	0	0.55	181
2020-09-01	51520	Bristol City	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	3.66	0	3.66	82
2020-09-01	51025	Brunswick	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.69	0	0.69	145
2020-09-01	51025	Brunswick	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	114
2020-09-01	51027	Buchanan	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	137
2020-09-01	51027	Buchanan	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	102
2020-09-01	51029	Buckingham	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.5	0	0.5	199
2020-09-01	51029	Buckingham	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	2.17	0	2.17	138
2020-09-01	51530	Buena Vista City	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.43	0	1.43	70
2020-09-01	51530	Buena Vista City	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.16	0	1.16	86
2020-09-01	51031	Campbell	7th grade	NA	NA	NA	NA	NA	1	11	12	NA	NA	NA	NA	NA	0.27	2.98	3.25	369
2020-09-01	51031	Campbell	Kindergarten	NA	NA	NA	NA	NA	1	2	3	NA	NA	NA	NA	NA	0.22	0.44	0.66	456
2020-09-01	51033	Caroline	7th grade	NA	NA	NA	NA	NA	5	0	5	NA	NA	NA	NA	NA	1.53	0	1.53	327
2020-09-01	51033	Caroline	Kindergarten	NA	NA	NA	NA	NA	4	1	5	NA	NA	NA	NA	NA	1.18	0.29	1.47	340
2020-09-01	51035	Carroll	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	13
2020-09-01	51035	Carroll	Kindergarten	NA	NA	NA	NA	NA	2	2	4	NA	NA	NA	NA	NA	0.82	0.82	1.64	244
2020-09-01	51036	Charles City	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	33
2020-09-01	51036	Charles City	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	38
2020-09-01	51037	Charlotte	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.78	0	0.78	128
2020-09-01	51037	Charlotte	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	80
2020-09-01	51540	Charlottesville City	7th grade	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	1.46	0.29	1.75	343
2020-09-01	51540	Charlottesville City	Kindergarten	NA	NA	NA	NA	NA	7	1	8	NA	NA	NA	NA	NA	2.15	0.31	2.46	325
2020-09-01	51550	Chesapeake City	7th grade	NA	NA	NA	NA	NA	36	2	38	NA	NA	NA	NA	NA	1.09	0.06	1.15	3305
2020-09-01	51550	Chesapeake City	Kindergarten	NA	NA	NA	NA	NA	45	4	49	NA	NA	NA	NA	NA	1.76	0.16	1.92	2558
2020-09-01	51041	Chesterfield	7th grade	NA	NA	NA	NA	NA	36	53	89	NA	NA	NA	NA	NA	0.74	1.09	1.82	4882
2020-09-01	51041	Chesterfield	Kindergarten	NA	NA	NA	NA	NA	52	10	62	NA	NA	NA	NA	NA	1.27	0.24	1.51	4093
2020-09-01	51043	Clarke	7th grade	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	0.57	0.57	1.15	174
2020-09-01	51043	Clarke	Kindergarten	NA	NA	NA	NA	NA	6	1	7	NA	NA	NA	NA	NA	4.8	0.8	5.6	125
2020-09-01	51570	Colonial Heights City	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.43	0	0.43	233
2020-09-01	51570	Colonial Heights City	Kindergarten	NA	NA	NA	NA	NA	9	0	9	NA	NA	NA	NA	NA	3.9	0	3.9	231
2020-09-01	51580	Covington City	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	88
2020-09-01	51580	Covington City	Kindergarten	NA	NA	NA	NA	NA	1	1	2	NA	NA	NA	NA	NA	1.28	1.28	2.56	78
2020-09-01	51045	Craig	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	48
2020-09-01	51045	Craig	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	38
2020-09-01	51047	Culpeper	7th grade	NA	NA	NA	NA	NA	8	2	10	NA	NA	NA	NA	NA	1.18	0.3	1.48	676
2020-09-01	51047	Culpeper	Kindergarten	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	0.91	0.18	1.09	551
2020-09-01	51049	Cumberland	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.05	0	1.05	95
2020-09-01	51049	Cumberland	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	77
2020-09-01	51590	Danville City	7th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	2.63	0	2.63	152
2020-09-01	51590	Danville City	Kindergarten	NA	NA	NA	NA	NA	4	1	5	NA	NA	NA	NA	NA	0.88	0.22	1.1	456
2020-09-01	51051	Dickenson	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	147
2020-09-01	51053	Dinwiddie	7th grade	NA	NA	NA	NA	NA	4	0	4	NA	NA	NA	NA	NA	1.23	0	1.23	325
2020-09-01	51053	Dinwiddie	Kindergarten	NA	NA	NA	NA	NA	4	2	6	NA	NA	NA	NA	NA	1.42	0.71	2.13	282
2020-09-01	51057	Essex	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	106
2020-09-01	51057	Essex	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	99
2020-09-01	51059	Fairfax	7th grade	NA	NA	NA	NA	NA	164	286	450	NA	NA	NA	NA	NA	1.05	1.83	2.88	15621
2020-09-01	51059	Fairfax	Kindergarten	NA	NA	NA	NA	NA	100	42	142	NA	NA	NA	NA	NA	0.8	0.34	1.14	12426
2020-09-01	51610	Falls Church City	7th grade	NA	NA	NA	NA	NA	9	10	19	NA	NA	NA	NA	NA	2.91	3.24	6.15	309
2020-09-01	51610	Falls Church City	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	180
2020-09-01	51061	Fauquier	7th grade	NA	NA	NA	NA	NA	19	8	27	NA	NA	NA	NA	NA	2.36	0.99	3.35	805
2020-09-01	51061	Fauquier	Kindergarten	NA	NA	NA	NA	NA	12	6	18	NA	NA	NA	NA	NA	1.54	0.77	2.31	778
2020-09-01	51063	Floyd	7th grade	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	3.47	0.69	4.17	144
2020-09-01	51063	Floyd	Kindergarten	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	4.1	0.82	4.92	122
2020-09-01	51065	Fluvanna	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.68	0	0.68	295
2020-09-01	51067	Franklin	7th grade	NA	NA	NA	NA	NA	6	1	7	NA	NA	NA	NA	NA	1.11	0.19	1.3	540
2020-09-01	51067	Franklin	Kindergarten	NA	NA	NA	NA	NA	6	1	7	NA	NA	NA	NA	NA	1.32	0.22	1.54	456
2020-09-01	51620	Franklin City	7th grade	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	1.11	1.11	90
2020-09-01	51620	Franklin City	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	60
2020-09-01	51069	Frederick	7th grade	NA	NA	NA	NA	NA	10	3	13	NA	NA	NA	NA	NA	0.91	0.27	1.18	1104
2020-09-01	51069	Frederick	Kindergarten	NA	NA	NA	NA	NA	8	3	11	NA	NA	NA	NA	NA	0.93	0.35	1.28	857
2020-09-01	51630	Fredericksburg City	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.72	0	0.72	277
2020-09-01	51630	Fredericksburg City	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	251
2020-09-01	51640	Galax City	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.15	0	1.15	87
2020-09-01	51071	Giles	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	171
2020-09-01	51071	Giles	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.65	0	0.65	155
2020-09-01	51073	Gloucester	7th grade	NA	NA	NA	NA	NA	3	2	5	NA	NA	NA	NA	NA	1.54	1.03	2.56	195
2020-09-01	51073	Gloucester	Kindergarten	NA	NA	NA	NA	NA	3	1	4	NA	NA	NA	NA	NA	0.82	0.27	1.1	364
2020-09-01	51075	Goochland	7th grade	NA	NA	NA	NA	NA	5	4	9	NA	NA	NA	NA	NA	2.12	1.69	3.81	236
2020-09-01	51075	Goochland	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	2.08	0	2.08	144
2020-09-01	51077	Grayson	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	1.8	0	1.8	111
2020-09-01	51077	Grayson	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	90
2020-09-01	51079	Greene	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.82	0	0.82	244
2020-09-01	51079	Greene	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	180
2020-09-01	51081	Greensville	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	238
2020-09-01	51081	Greensville	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.88	0	0.88	113
2020-09-01	51083	Halifax	7th grade	NA	NA	NA	NA	NA	0	1	1	NA	NA	NA	NA	NA	0	0.27	0.27	373
2020-09-01	51083	Halifax	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.28	0	0.28	360
2020-09-01	51650	Hampton City	7th grade	NA	NA	NA	NA	NA	16	1	17	NA	NA	NA	NA	NA	1.03	0.06	1.1	1550
2020-09-01	51650	Hampton City	Kindergarten	NA	NA	NA	NA	NA	22	2	24	NA	NA	NA	NA	NA	1.69	0.15	1.84	1303
2020-09-01	51085	Hanover	7th grade	NA	NA	NA	NA	NA	19	2	21	NA	NA	NA	NA	NA	1.35	0.14	1.49	1406
2020-09-01	51085	Hanover	Kindergarten	NA	NA	NA	NA	NA	5	3	8	NA	NA	NA	NA	NA	0.58	0.35	0.93	862
2020-09-01	51660	Harrisonburg City	7th grade	NA	NA	NA	NA	NA	8	3	11	NA	NA	NA	NA	NA	1.52	0.57	2.09	526
2020-09-01	51660	Harrisonburg City	Kindergarten	NA	NA	NA	NA	NA	8	1	9	NA	NA	NA	NA	NA	1.55	0.19	1.74	516
2020-09-01	51087	Henrico	7th grade	NA	NA	NA	NA	NA	43	7	50	NA	NA	NA	NA	NA	1.01	0.16	1.17	4259
2020-09-01	51087	Henrico	Kindergarten	NA	NA	NA	NA	NA	47	8	55	NA	NA	NA	NA	NA	1.35	0.23	1.58	3478
2020-09-01	51089	Henry	7th grade	NA	NA	NA	NA	NA	1	2	3	NA	NA	NA	NA	NA	0.17	0.34	0.52	581
2020-09-01	51089	Henry	Kindergarten	NA	NA	NA	NA	NA	3	1	4	NA	NA	NA	NA	NA	0.7	0.23	0.93	429
2020-09-01	51091	Highland	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	15
2020-09-01	51670	Hopewell City	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	0.65	0	0.65	310
2020-09-01	51670	Hopewell City	Kindergarten	NA	NA	NA	NA	NA	11	1	12	NA	NA	NA	NA	NA	3.61	0.33	3.93	305
2020-09-01	51095	James City	7th grade	NA	NA	NA	NA	NA	2	0	2	NA	NA	NA	NA	NA	7.69	0	7.69	26
2020-09-01	51095	James City	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2.7	0	2.7	37
2020-09-01	51099	King George	7th grade	NA	NA	NA	NA	NA	5	1	6	NA	NA	NA	NA	NA	1.35	0.27	1.62	370
2020-09-01	51099	King George	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	274
2020-09-01	51101	King William	7th grade	NA	NA	NA	NA	NA	2	1	3	NA	NA	NA	NA	NA	1.12	0.56	1.68	179
2020-09-01	51101	King William	Kindergarten	NA	NA	NA	NA	NA	0	2	2	NA	NA	NA	NA	NA	0	1.49	1.49	134
2020-09-01	51103	Lancaster	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	77
2020-09-01	51103	Lancaster	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	82
2020-09-01	51105	Lee	Kindergarten	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	1.68	0	1.68	179
2020-09-01	51678	Lexington City	7th grade	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	2.17	0	2.17	46
2020-09-01	51678	Lexington City	Kindergarten	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	43
2020-09-01	51107	Loudoun	7th grade	NA	NA	NA	NA	NA	67	18	85	NA	NA	NA	NA	NA	1.04	0.28	1.32	6440
2020-09-01	51107	Loudoun	Kindergarten	NA	NA	NA	NA	NA	58	9	67	NA	NA	NA	NA	NA	1.11	0.17	1.29	5213
2020-09-01	51109	Louisa	7th grade	NA	NA	NA	NA	NA	3	0	3	NA	NA	NA	NA	NA	0.74	0	0.74	407
2020-09-01	51109	Louisa	Kindergarten	NA	NA	NA	NA	NA	7	0	7	NA	NA	NA	NA	NA	2.04	0	2.04	343
2020-09-01	51111	Lunenburg	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	1.59	0	1.59	63
2020-09-01	51680	Lynchburg City	7th grade	NA	NA	NA	NA	NA	81	1	82	NA	NA	NA	NA	NA	12.18	0.15	12.33	665
2020-09-01	51680	Lynchburg City	Kindergarten	NA	NA	NA	NA	NA	49	1	50	NA	NA	NA	NA	NA	6.6	0.13	6.74	742
2020-09-01	51113	Madison	7th grade	NA	NA	NA	NA	NA	8	2	10	NA	NA	NA	NA	NA	2.94	0.74	3.68	272
2020-09-01	51113	Madison	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.88	0	0.88	113
2020-09-01	51683	Manassas City	7th grade	NA	NA	NA	NA	NA	17	0	17	NA	NA	NA	NA	NA	2.59	0	2.59	656
2020-09-01	51683	Manassas City	Kindergarten	NA	NA	NA	NA	NA	1	2	3	NA	NA	NA	NA	NA	0.16	0.33	0.49	607
2020-09-01	51685	Manassas Park City	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	274
2020-09-01	51685	Manassas Park City	Kindergarten	NA	NA	NA	NA	NA	1	0	1	NA	NA	NA	NA	NA	0.4	0	0.4	249
2020-09-01	51690	Martinsville City	7th grade	NA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	0	0	0	130
